# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       2.549        0.000      486.531      532.883
       2.549        0.000      486.531      532.883
       2.549        0.000      486.531      532.883
       2.549        0.000      486.531      532.883
       2.549        0.000      486.531      532.883
       2.549        0.000      486.531      532.883
       2.549        0.000      486.531      532.883
       2.550     9258.900      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.550        0.000      486.531      532.883
       2.551        0.000      486.531      532.883
       2.551        0.000      486.531      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.551        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.552        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.553        0.000      486.789      532.883
       2.554        0.000      486.789      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.554        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.555        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.556        0.000      487.047      532.883
       2.557        0.000      487.047      532.883
       2.557        0.000      487.047      532.883
       2.557        0.000      487.047      532.883
       2.557        0.000      487.047      532.883
       2.557        0.000      487.305      532.883
       2.557        0.000      487.305      532.883
       2.557        0.000      487.305      532.883
       2.558     6335.800      487.305      532.883
       2.558        0.000      487.305      532.883
       2.558        0.000      487.562      532.883
       2.558        0.000      487.562      532.883
       2.558        0.000      487.562      532.883
       2.558        0.000      487.562      532.883
       2.558        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.559        0.000      487.562      532.883
       2.560        0.000      487.562      532.883
       2.560        0.000      487.820      532.883
       2.560        0.000      487.820      532.883
       2.560        0.000      487.820      532.883
       2.560        0.000      487.820      532.883
       2.560        0.000      487.820      532.883
       2.560        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      487.820      532.883
       2.561        0.000      488.078      532.883
       2.562        0.000      488.078      532.883
       2.562        0.000      488.078      532.883
       2.562        0.000      488.336      532.883
       2.562        0.000      488.336      532.883
       2.562        0.000      488.336      532.883
       2.562        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.563        0.000      488.336      532.883
       2.564        0.000      488.336      532.883
       2.564        0.000      488.336      532.883
       2.564        0.000      488.336      532.883
       2.564        0.000      488.336      532.883
       2.564        0.000      488.336      532.883
       2.564        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.565        0.000      488.594      532.883
       2.566        0.000      488.594      532.883
       2.566        0.000      488.594      532.883
       2.566        0.000      488.594      532.883
       2.566        0.000      488.594      532.883
       2.566        0.000      488.594      532.883
       2.566        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.567        0.000      488.852      532.883
       2.568        0.000      488.852      532.883
       2.568        0.000      488.852      532.883
       2.568        0.000      488.852      532.883
       2.568        0.000      488.852      532.883
       2.568        0.000      488.852      532.883
       2.568        0.000      489.109      532.883
       2.568        0.000      489.109      532.883
       2.568        0.000      489.109      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.569        0.000      489.367      532.883
       2.570     7345.500      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.570        0.000      489.367      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.571        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.572        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.625      532.883
       2.573        0.000      489.883      532.883
       2.573        0.000      489.883      532.883
       2.573        0.000      489.883      532.883
       2.573        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.574        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.141      532.883
       2.575        0.000      490.398      532.883
       2.575        0.000      490.398      532.883
       2.575        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.576        0.000      490.398      532.883
       2.577        0.000      490.398      532.883
       2.577        0.000      490.398      532.883
       2.577        0.000      490.398      532.883
       2.577        0.000      490.398      532.883
       2.577        0.000      490.398      532.883
       2.577        0.000      490.398      532.883
       2.577        0.000      490.656      532.883
       2.577        0.000      490.656      532.883
       2.577        0.000      490.656      532.883
       2.577        0.000      490.656      532.883
       2.578     9425.400      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.578        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.656      532.883
       2.579        0.000      490.914      532.883
       2.580        0.000      490.914      532.883
       2.580        0.000      490.914      532.883
       2.580        0.000      491.172      532.883
       2.580        0.000      491.172      532.883
       2.580        0.000      491.172      532.883
       2.580        0.000      491.172      532.883
       2.580        0.000      491.172      532.883
       2.580        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.581        0.000      491.172      532.883
       2.582        0.000      491.172      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.582        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.430      532.883
       2.583        0.000      491.688      532.883
       2.583        0.000      491.688      532.883
       2.583        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.584        0.000      491.688      532.883
       2.585        0.000      491.688      532.883
       2.585        0.000      491.688      532.883
       2.585        0.000      491.688      532.883
       2.585        0.000      491.688      532.883
       2.585        0.000      491.945      532.883
       2.585        0.000      491.945      532.883
       2.585        0.000      491.945      532.883
       2.585        0.000      491.945      532.883
       2.585        0.000      492.203      532.883
       2.585        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.586        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.587        0.000      492.203      532.883
       2.588        0.000      492.203      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.588        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.461      532.883
       2.589        0.000      492.719      532.883
       2.590     9341.400      492.719      532.883
       2.590        0.000      492.719      532.883
       2.590        0.000      492.719      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.590        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      492.977      532.883
       2.591        0.000      493.234      532.883
       2.591        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.592        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.593        0.000      493.234      532.883
       2.594        0.000      493.234      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.594        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.595        0.000      493.492      532.883
       2.596        0.000      493.750      532.883
       2.596        0.000      493.750      532.883
       2.596        0.000      493.750      532.883
       2.596        0.000      494.008      532.883
       2.596        0.000      494.008      532.883
       2.596        0.000      494.008      532.883
       2.596        0.000      494.008      532.883
       2.596        0.000      494.008      532.883
       2.596        0.000      494.008      532.883
       2.596        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.597        0.000      494.008      532.883
       2.598     9177.900      494.008      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.598        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.266      532.883
       2.599        0.000      494.523      532.883
       2.599        0.000      494.523      532.883
       2.600        0.000      494.523      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.600        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.601        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      494.781      532.883
       2.602        0.000      495.039      532.883
       2.602        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.603        0.000      495.039      532.883
       2.604        0.000      495.039      532.883
       2.604        0.000      495.039      532.883
       2.604        0.000      495.039      532.883
       2.604        0.000      495.039      532.883
       2.604        0.000      495.297      532.883
       2.604        0.000      495.297      532.883
       2.604        0.000      495.297      532.883
       2.604        0.000      495.297      532.883
       2.604        0.000      495.297      532.883
       2.604        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.605        0.000      495.297      532.883
       2.606        0.000      495.297      532.883
       2.606        0.000      495.555      532.883
       2.606        0.000      495.555      532.883
       2.606        0.000      495.555      532.883
       2.606        0.000      495.555      532.883
       2.606        0.000      495.812      532.883
       2.606        0.000      495.812      532.883
       2.606        0.000      495.812      532.883
       2.606        0.000      495.812      532.883
       2.606        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.607        0.000      495.812      532.883
       2.608        0.000      495.812      532.883
       2.608        0.000      495.812      532.883
       2.608        0.000      495.812      532.883
       2.608        0.000      495.812      532.883
       2.608        0.000      495.812      532.883
       2.608        0.000      495.812      532.883
       2.608        0.000      496.070      532.883
       2.608        0.000      496.070      532.883
       2.609        0.000      496.070      532.883
       2.609        0.000      496.070      532.883
       2.609        0.000      496.070      532.883
       2.609        0.000      496.070      532.883
       2.609        0.000      496.070      532.883
       2.609        0.000      496.070      532.883
       2.610     5745.600      496.070      532.883
       2.610        0.000      496.070      532.883
       2.610        0.000      496.070      532.883
       2.610        0.000      496.070      532.883
       2.610        0.000      496.328      532.883
       2.610        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.611        0.000      496.328      532.883
       2.612        0.000      496.328      532.883
       2.612        0.000      496.328      532.883
       2.612        0.000      496.328      532.883
       2.612        0.000      496.586      532.883
       2.612        0.000      496.586      532.883
       2.612        0.000      496.586      532.883
       2.612        0.000      496.844      532.883
       2.612        0.000      496.844      532.883
       2.612        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.613        0.000      496.844      532.883
       2.614        0.000      496.844      532.883
       2.614        0.000      496.844      532.883
       2.614        0.000      496.844      532.883
       2.614        0.000      497.102      532.883
       2.614        0.000      497.102      532.883
       2.614        0.000      497.102      532.883
       2.614        0.000      497.102      532.883
       2.614        0.000      497.102      532.883
       2.614        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.615        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.102      532.883
       2.616        0.000      497.359      532.883
       2.616        0.000      497.359      532.883
       2.616        0.000      497.359      532.883
       2.617        0.000      497.359      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.617        0.000      497.617      532.883
       2.618     4804.500      497.617      532.883
       2.618        0.000      497.617      532.883
       2.618        0.000      497.617      532.883
       2.618        0.000      497.617      532.883
       2.618        0.000      497.617      532.883
       2.618        0.000      497.617      532.883
       2.618        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.619        0.000      497.875      532.883
       2.620        0.000      497.875      532.883
       2.620        0.000      497.875      532.883
       2.620        0.000      497.875      532.883
       2.620        0.000      497.875      532.883
       2.620        0.000      497.875      532.883
       2.620        0.000      498.133      532.883
       2.620        0.000      498.133      532.883
       2.620        0.000      498.133      532.883
       2.620        0.000      498.133      532.883
       2.620        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.621        0.000      498.133      532.883
       2.622        0.000      498.133      532.883
       2.622        0.000      498.133      532.883
       2.622        0.000      498.133      532.883
       2.622        0.000      498.391      532.883
       2.622        0.000      498.391      532.883
       2.622        0.000      498.391      532.883
       2.622        0.000      498.391      532.883
       2.622        0.000      498.391      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.623        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.624        0.000      498.648      532.883
       2.625        0.000      498.648      532.883
       2.625        0.000      498.648      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.625        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      498.906      532.883
       2.626        0.000      499.164      532.883
       2.626        0.000      499.164      532.883
       2.627        0.000      499.164      532.883
       2.627        0.000      499.164      532.883
       2.627        0.000      499.422      532.883
       2.627        0.000      499.422      532.883
       2.627        0.000      499.422      532.883
       2.627        0.000      499.422      532.883
       2.627        0.000      499.422      532.883
       2.627        0.000      499.422      532.883
       2.627        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.422      532.883
       2.628        0.000      499.680      532.883
       2.628        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.629        0.000      499.680      532.883
       2.630     8612.500      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.630        0.000      499.680      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.631        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      499.938      532.883
       2.632        0.000      500.195      532.883
       2.633        0.000      500.195      532.883
       2.633        0.000      500.195      532.883
       2.633        0.000      500.453      532.883
       2.633        0.000      500.453      532.883
       2.633        0.000      500.453      532.883
       2.633        0.000      500.453      532.883
       2.633        0.000      500.453      532.883
       2.633        0.000      500.453      532.883
       2.633        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.453      532.883
       2.634        0.000      500.711      532.883
       2.634        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.635        0.000      500.711      532.883
       2.636        0.000      500.711      532.883
       2.636        0.000      500.711      532.883
       2.636        0.000      500.711      532.883
       2.636        0.000      500.711      532.883
       2.636        0.000      500.969      532.883
       2.636        0.000      500.969      532.883
       2.636        0.000      500.969      532.883
       2.636        0.000      500.969      532.883
       2.636        0.000      500.969      532.883
       2.636        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.637        0.000      500.969      532.883
       2.638     9000.700      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      500.969      532.883
       2.638        0.000      501.227      532.883
       2.638        0.000      501.227      532.883
       2.639        0.000      501.227      532.883
       2.639        0.000      501.227      532.883
       2.639        0.000      501.484      532.883
       2.639        0.000      501.484      532.883
       2.639        0.000      501.484      532.883
       2.639        0.000      501.484      532.883
       2.639        0.000      501.484      532.883
       2.639        0.000      501.484      532.883
       2.639        0.000      501.484      532.883
       2.640        0.000      501.484      532.883
       2.640        0.000      501.484      532.883
       2.640        0.000      501.484      532.883
       2.640        0.000      501.484      532.883
